x,y,z,yaw,pitch,robot_x,robot_y,robot_z
259.52787501995124,110.3144690764932,0,0.40192,0,0.0,0.0,0.0
258.6075634064053,109.92328301593827,0,0.40192,0,0.0,0.0,0.0
257.206565402598,113.16263832996766,0,0.41448000000000007,0,0.0,0.0,0.0
257.206565402598,113.16263832996766,0,0.41448000000000007,0,0.0,0.0,0.0
255.76499267055985,116.38414206509607,0,0.4270400000000001,0,0.0,0.0,0.0
251.2140141532901,114.31324985753209,0,0.4270400000000001,0,0.0,0.0,0.0
249.75846278748278,117.45939837251673,0,0.4396,0,0.0,0.0,0.0
247.94861885424015,116.60824331184632,0,0.4396,0,0.0,0.0,0.0
246.4645006890643,119.71319852084078,0,0.45216,0,0.0,0.0,0.0
242.86647878119473,117.96556058622996,0,0.45216,0,0.0,0.0,0.0
241.3657140169535,121.00657873473749,0,0.46472,0,0.0,0.0,0.0
237.78992566114678,119.21388867940804,0,0.46472,0,0.0,0.0,0.0
236.27388272528958,122.19104853431816,0,0.47728,0,0.0,0.0,0.0
232.72089200761604,120.35358915786225,0,0.47728,0,0.0,0.0,0.0
231.19093463400833,123.26699372927732,0,0.48984,0,0.0,0.0,0.0
231.19093463400833,123.26699372927732,0,0.48984,0,0.0,0.0,0.0
229.62450653762747,126.16095274430626,0,0.5024,0,0.0,0.0,0.0
229.62450653762747,126.16095274430626,0,0.5024,0,0.0,0.0,0.0
228.02185482489628,129.0350096764979,0,0.5149600000000001,0,0.0,0.0,0.0
228.02185482489628,129.0350096764979,0,0.5149600000000001,0,0.0,0.0,0.0
226.38323231656847,131.88871113898486,0,0.52752,0,0.0,0.0,0.0
226.38323231656847,131.88871113898486,0,0.52752,0,0.0,0.0,0.0
224.70889750784542,134.72160695600624,0,0.5400800000000001,0,0.0,0.0,0.0
230.7125703420245,138.32103920292244,0,0.5400800000000001,0,0.0,0.0,0.0
228.9571061371145,141.2078027210893,0,0.55264,0,0.0,0.0,0.0
230.65938945411907,142.25767486027956,0,0.55264,0,0.0,0.0,0.0
228.8544866000242,145.14345993891476,0,0.5652,0,0.0,0.0,0.0
230.5434496007624,146.2146293849584,0,0.5652,0,0.0,0.0,0.0
228.68885784938016,149.09864618951443,0,0.5777599999999999,0,0.0,0.0,0.0
228.68885784938016,149.09864618951443,0,0.5777599999999999,0,0.0,0.0,0.0
226.79819008165612,151.9591424550855,0,0.5903200000000001,0,0.0,0.0,0.0
225.96742748062442,151.40251555964562,0,0.5903200000000001,0,0.0,0.0,0.0
224.04803852931136,154.22864983902377,0,0.6028800000000001,0,0.0,0.0,0.0
227.34286262533064,156.4967182190094,0,0.6028800000000001,0,0.0,0.0,0.0
225.35938368236907,159.33972570047544,0,0.61544,0,0.0,0.0,0.0
231.8915397311334,163.95826847440227,0,0.61544,0,0.0,0.0,0.0
229.81398740060115,166.8578173027453,0,0.628,0,0.0,0.0,0.0
236.2876208485054,171.55803750845644,0,0.628,0,0.0,0.0,0.0
234.1142711843113,174.5122002263416,0,0.64056,0,0.0,0.0,0.0
238.12307719774128,177.50042283295704,0,0.64056,0,0.0,0.0,0.0
235.8749483631949,180.47716956629205,0,0.65312,0,0.0,0.0,0.0
237.46333185385615,181.69250404148596,0,0.65312,0,0.0,0.0,0.0
235.16260390159178,184.6606339375641,0,0.6656799999999999,0,0.0,0.0,0.0
235.16260390159178,184.6606339375641,0,0.6656799999999999,0,0.0,0.0,0.0
232.8247786896659,187.5996333368168,0,0.6782400000000001,0,0.0,0.0,0.0
232.8247786896659,187.5996333368168,0,0.6782400000000001,0,0.0,0.0,0.0
230.4502250135736,190.50903860760332,0,0.6908000000000001,0,0.0,0.0,0.0
219.65991347447653,181.5888829537356,0,0.6908000000000001,0,0.0,0.0,0.0
217.3618912270658,184.3334159673531,0,0.7033600000000001,0,0.0,0.0,0.0
217.3618912270658,184.3334159673531,0,0.7033600000000001,0,0.0,0.0,0.0
215.02957980958476,187.0488701032792,0,0.71592,0,0.0,0.0,0.0
215.02957980958476,187.0488701032792,0,0.71592,0,0.0,0.0,0.0
212.663347147719,189.73481699447984,0,0.7284799999999999,0,0.0,0.0,0.0
212.663347147719,189.73481699447984,0,0.7284799999999999,0,0.0,0.0,0.0
210.2635665182821,192.39083292873377,0,0.74104,0,0.0,0.0,0.0
96.64746390840335,88.43227759180395,0,0.74104,0,0.0,0.0,0.0
95.52916056222227,89.63916265939322,0,0.7536000000000002,0,0.0,0.0,0.0
70.00610239674303,65.68976805573854,0,0.7536000000000002,0,0.0,0.0,0.0
69.17553881783425,66.56384025326595,0,0.7661600000000001,0,0.0,0.0,0.0
69.17553881783425,66.56384025326595,0,0.7661600000000001,0,0.0,0.0,0.0
68.33406269210391,67.42741190340627,0,0.77872,0,0.0,0.0,0.0
68.33406269210391,67.42741190340627,0,0.77872,0,0.0,0.0,0.0
67.48180676369512,68.28034677641372,0,0.79128,0,0.0,0.0,0.0
55.53190348262411,56.18903536809046,0,0.79128,0,0.0,0.0,0.0
54.82180763234602,56.882065784586686,0,0.80384,0,0.0,0.0,0.0
54.12786070029101,56.1620396354147,0,0.80384,0,0.0,0.0,0.0
53.41821465244644,56.83743786752845,0,0.8164,0,0.0,0.0,0.0
53.41821465244644,56.83743786752845,0,0.8164,0,0.0,0.0,0.0
52.70014179971563,57.50386990707552,0,0.8289600000000001,0,0.0,0.0,0.0
52.70014179971563,57.50386990707552,0,0.8289600000000001,0,0.0,0.0,0.0
51.97375541918703,58.161230623384576,0,0.84152,0,0.0,0.0,0.0
51.97375541918703,58.161230623384576,0,0.84152,0,0.0,0.0,0.0
51.23917009942072,58.80941631679939,0,0.8540800000000002,0,0.0,0.0,0.0
51.23917009942072,58.80941631679939,0,0.8540800000000002,0,0.0,0.0,0.0
50.49650172237201,59.44832473503758,0,0.8666400000000001,0,0.0,0.0,0.0
50.49650172237201,59.44832473503758,0,0.8666400000000001,0,0.0,0.0,0.0
49.7458674451108,60.077855089321105,0,0.8792,0,0.0,0.0,0.0
49.7458674451108,60.077855089321105,0,0.8792,0,0.0,0.0,0.0
48.98738568133993,60.6979080702758,0,0.8917599999999999,0,0.0,0.0,0.0
48.98738568133993,60.6979080702758,0,0.8917599999999999,0,0.0,0.0,0.0
48.22117608271517,61.30838586359764,0,0.90432,0,0.0,0.0,0.0
48.83939628890383,62.09439081056684,0,0.90432,0,0.0,0.0,0.0
48.05565900099534,62.7028997573482,0,0.9168800000000001,0,0.0,0.0,0.0
48.6639584820206,63.49660734921336,0,0.9168800000000001,0,0.0,0.0,0.0
47.86262365522914,64.10280225417529,0,0.92944,0,0.0,0.0,0.0
49.05918924660987,65.70537231052967,0,0.92944,0,0.0,0.0,0.0
48.23008188717275,66.31635696535668,0,0.9420000000000001,0,0.0,0.0,0.0
48.23008188717275,66.31635696535668,0,0.9420000000000001,0,0.0,0.0,0.0
47.39336615871106,66.91688011366296,0,0.95456,0,0.0,0.0,0.0
47.39336615871106,66.91688011366296,0,0.95456,0,0.0,0.0,0.0
46.549174054407914,67.50684702200537,0,0.9671200000000001,0,0.0,0.0,0.0
48.25219261737406,69.9766097179324,0,0.9671200000000001,0,0.0,0.0,0.0
47.369503579058225,70.5771218644795,0,0.97968,0,0.0,0.0,0.0
47.369503579058225,70.5771218644795,0,0.97968,0,0.0,0.0,0.0
46.479341929259284,71.16650036234043,0,0.9922400000000001,0,0.0,0.0,0.0
48.666605078871484,74.51551214409763,0,0.9922400000000001,0,0.0,0.0,0.0
47.72687623785775,75.120871164918,0,1.0048,0,0.0,0.0,0.0
50.9444184561403,80.18519955805854,0,1.0048,0,0.0,0.0,0.0
49.93330054922995,80.81871996177787,0,1.01736,0,0.0,0.0,0.0
55.18943744914889,89.32595364196501,0,1.01736,0,0.0,0.0,0.0
54.06317986036767,90.01206909845776,0,1.0299200000000002,0,0.0,0.0,0.0
63.331153550716415,105.44270951533623,0,1.0299200000000002,0,0.0,0.0,0.0
62.00183264630369,106.229811016022,0,1.04248,0,0.0,0.0,0.0
72.08343145058072,123.5029510186272,0,1.04248,0,0.0,0.0,0.0
70.52658953429084,124.39855372415573,0,1.05504,0,0.0,0.0,0.0
70.52658953429084,124.39855372415573,0,1.05504,0,0.0,0.0,0.0
68.95862194086695,125.27453236798205,0,1.0676,0,0.0,0.0,0.0
68.95862194086695,125.27453236798205,0,1.0676,0,0.0,0.0,0.0
67.37977601958993,126.13074876313821,0,1.0801600000000002,0,0.0,0.0,0.0
97.53575969269312,182.58087408370358,0,1.0801600000000002,0,0.0,0.0,0.0
95.2349110000936,183.7914898106119,0,1.0927200000000001,0,0.0,0.0,0.0
106.73671184551554,205.9885296428114,0,1.0927200000000001,0,0.0,0.0,0.0
104.141144996841,207.3128599936505,0,1.10528,0,0.0,0.0,0.0
113.56771415603781,226.07824818273093,0,1.10528,0,0.0,0.0,0.0
110.71928827617492,227.4867890749203,0,1.11784,0,0.0,0.0,0.0
110.71928827617492,227.4867890749203,0,1.11784,0,0.0,0.0,0.0
107.85339625961096,228.8594435789516,0,1.1304,0,0.0,0.0,0.0
127.03680666151806,269.5656687214529,0,1.1304,0,0.0,0.0,0.0
123.64113075551485,271.1399468641566,0,1.14296,0,0.0,0.0,0.0
128.6199682356027,282.0583339862032,0,1.14296,0,0.0,0.0,0.0
125.06726370622818,283.65151074696706,0,1.1555199999999999,0,0.0,0.0,0.0
126.27759206467555,286.396525367099,0,1.1555199999999999,0,0.0,0.0,0.0
122.6705860408583,287.9599404785193,0,1.1680799999999998,0,0.0,0.0,0.0
122.6705860408583,287.9599404785193,0,1.1680799999999998,0,0.0,0.0,0.0
119.04422854487791,289.4779294698559,0,1.1806400000000001,0,0.0,0.0,0.0
119.04422854487791,289.4779294698559,0,1.1806400000000001,0,0.0,0.0,0.0
115.39909164016395,290.9502528760287,0,1.1932000000000003,0,0.0,0.0,0.0
115.03040444642541,290.0206993524631,0,1.1932000000000003,0,0.0,0.0,0.0
111.37876712466257,291.4425676420488,0,1.2057600000000002,0,0.0,0.0,0.0
111.37876712466257,291.4425676420488,0,1.2057600000000002,0,0.0,0.0,0.0
107.70955963240388,292.81846042180064,0,1.21832,0,0.0,0.0,0.0
106.32866784224485,289.06437759588016,0,1.21832,0,0.0,0.0,0.0
102.689727962055,290.377030377885,0,1.23088,0,0.0,0.0,0.0
102.689727962055,290.377030377885,0,1.23088,0,0.0,0.0,0.0
99.03458862055801,291.64387574018565,0,1.24344,0,0.0,0.0,0.0
99.03458862055801,291.64387574018565,0,1.24344,0,0.0,0.0,0.0
95.36382642156346,292.86471383599275,0,1.256,0,0.0,0.0,0.0
95.36382642156346,292.86471383599275,0,1.256,0,0.0,0.0,0.0
91.67802043341035,294.0393520762335,0,1.26856,0,0.0,0.0,0.0
91.08270861241418,292.13000563418,0,1.26856,0,0.0,0.0,0.0
87.40646799308838,293.25093239915407,0,1.28112,0,0.0,0.0,0.0
87.1208259408234,292.29259601876464,0,1.28112,0,0.0,0.0,0.0
83.4428557364782,293.36375002126846,0,1.29368,0,0.0,0.0,0.0
83.4428557364782,293.36375002126846,0,1.29368,0,0.0,0.0,0.0
79.75172229429324,294.3886254444861,0,1.30624,0,0.0,0.0,0.0
79.75172229429324,294.3886254444861,0,1.30624,0,0.0,0.0,0.0
76.04800789620246,295.3670606127554,0,1.3188,0,0.0,0.0,0.0
75.05065697297358,291.4933942440635,0,1.3188,0,0.0,0.0,0.0
71.38367652278747,292.4130139478919,0,1.3313599999999999,0,0.0,0.0,0.0
70.9093663797789,290.47007033362024,0,1.3313599999999999,0,0.0,0.0,0.0
67.25556518743302,291.33775751062365,0,1.3439200000000002,0,0.0,0.0,0.0
67.03063018680615,290.3633837396851,0,1.3439200000000002,0,0.0,0.0,0.0
63.378474881126294,291.1823636859596,0,1.3564800000000001,0,0.0,0.0,0.0
63.378474881126294,291.1823636859596,0,1.3564800000000001,0,0.0,0.0,0.0
59.716321524308114,291.95540916997146,0,1.3690400000000003,0,0.0,0.0,0.0
59.716321524308114,291.95540916997146,0,1.3690400000000003,0,0.0,0.0,0.0
56.04474782663281,292.68239824261576,0,1.3816000000000002,0,0.0,0.0,0.0
56.04474782663281,292.68239824261576,0,1.3816000000000002,0,0.0,0.0,0.0
52.364332984454556,293.36321622025685,0,1.39416,0,0.0,0.0,0.0
51.48573679344022,288.441014605823,0,1.39416,0,0.0,0.0,0.0
47.858951924589384,289.06490745277233,0,1.4067200000000002,0,0.0,0.0,0.0
47.858951924589384,289.06490745277233,0,1.4067200000000002,0,0.0,0.0,0.0
44.22461723303205,289.64319986941143,0,1.41928,0,0.0,0.0,0.0
44.22461723303205,289.64319986941143,0,1.41928,0,0.0,0.0,0.0
40.58330604061231,290.1758006292289,0,1.43184,0,0.0,0.0,0.0
40.167777309821055,287.20471734633577,0,1.43184,0,0.0,0.0,0.0
36.55741263897987,287.68655787357073,0,1.4444000000000001,0,0.0,0.0,0.0
36.55741263897987,287.68655787357073,0,1.4444000000000001,0,0.0,0.0,0.0
32.94128098050252,288.1230154072451,0,1.4569599999999998,0,0.0,0.0,0.0
32.82769035643182,287.1294877679097,0,1.4569599999999998,0,0.0,0.0,0.0
29.218849499212265,287.5191451607047,0,1.46952,0,0.0,0.0,0.0
29.11774621374786,286.52426922589257,0,1.46952,0,0.0,0.0,0.0
25.516799326231006,286.8673786824582,0,1.48208,0,0.0,0.0,0.0
25.428199328570482,285.8713113953663,0,1.48208,0,0.0,0.0,0.0
21.835744391605896,286.1681328639939,0,1.4946400000000002,0,0.0,0.0,0.0
21.7596616585341,285.17103135575695,0,1.4946400000000002,0,0.0,0.0,0.0
18.176291366322864,285.4218324378262,0,1.5072000000000003,0,0.0,0.0,0.0
18.176291366322864,285.4218324378262,0,1.5072000000000003,0,0.0,0.0,0.0
14.590053736408766,285.6276077902287,0,1.51976,0,0.0,0.0,0.0
14.539039562505238,284.62890986089224,0,1.51976,0,0.0,0.0,0.0
10.9630476693234,284.7890650741354,0,1.5323200000000001,0,0.0,0.0,0.0
10.924580835395949,283.7898051966823,0,1.5323200000000001,0,0.0,0.0,0.0
7.359412912890734,283.90463018693015,0,1.5448800000000003,0,0.0,0.0,0.0
7.359412912890734,283.90463018693015,0,1.5448800000000003,0,0.0,0.0,0.0
3.7930840317669876,283.97466878848184,0,1.55744,0,0.0,0.0,0.0
3.7930840317669876,283.97466878848184,0,1.55744,0,0.0,0.0,0.0
0.22615678584824678,283.999909952641,0,1.57,0,0.0,0.0,0.0
0.2253604591375135,282.9999102697092,0,1.57,0,0.0,0.0,0.0
-3.329042734758943,282.98041888878134,0,1.58256,0,0.0,0.0,0.0
-3.329042734758943,282.98041888878134,0,1.58256,0,0.0,0.0,0.0
-6.882920767083398,282.91628691490007,0,1.59512,0,0.0,0.0,0.0
-6.882920767083398,282.91628691490007,0,1.59512,0,0.0,0.0,0.0
-10.398837697169467,281.8082045905476,0,1.60768,0,0.0,0.0,0.0
-10.398837697169467,281.8082045905476,0,1.60768,0,0.0,0.0,0.0
-13.937435469533856,281.65537078588187,0,1.62024,0,0.0,0.0,0.0
-13.937435469533856,281.65537078588187,0,1.62024,0,0.0,0.0,0.0
-17.41187063773476,280.4600270286209,0,1.6328,0,0.0,0.0,0.0
-17.41187063773476,280.4600270286209,0,1.6328,0,0.0,0.0,0.0
-21.007477186756088,281.2164396016846,0,1.6453600000000002,0,0.0,0.0,0.0
-21.007477186756088,281.2164396016846,0,1.6453600000000002,0,0.0,0.0,0.0
-24.537805821742957,280.9304114642173,0,1.6579200000000003,0,0.0,0.0,0.0
-24.537805821742957,280.9304114642173,0,1.6579200000000003,0,0.0,0.0,0.0
-27.964744915233975,279.6050304301156,0,1.6704800000000002,0,0.0,0.0,0.0
-27.964744915233975,279.6050304301156,0,1.6704800000000002,0,0.0,0.0,0.0
-31.474286023357685,279.23174840859315,0,1.68304,0,0.0,0.0,0.0
-31.474286023357685,279.23174840859315,0,1.68304,0,0.0,0.0,0.0
-34.978862014826454,278.8144171526066,0,1.6956000000000002,0,0.0,0.0,0.0
-34.978862014826454,278.8144171526066,0,1.6956000000000002,0,0.0,0.0,0.0
-38.477920037429,278.3531024967985,0,1.7081600000000003,0,0.0,0.0,0.0
-38.477920037429,278.3531024967985,0,1.7081600000000003,0,0.0,0.0,0.0
-41.97090810942201,277.8478772142599,0,1.72072,0,0.0,0.0,0.0
-41.97090810942201,277.8478772142599,0,1.72072,0,0.0,0.0,0.0
-45.45727520660653,277.2988210050501,0,1.7332800000000002,0,0.0,0.0,0.0
-45.45727520660653,277.2988210050501,0,1.7332800000000002,0,0.0,0.0,0.0
-48.93647134925196,276.7060204836242,0,1.7458399999999998,0,0.0,0.0,0.0
-48.93647134925196,276.7060204836242,0,1.7458399999999998,0,0.0,0.0,0.0
-52.40794768885723,276.06956916516896,0,1.7584,0,0.0,0.0,0.0
-52.40794768885723,276.06956916516896,0,1.7584,0,0.0,0.0,0.0
-55.87115659473161,275.3895674508513,0,1.77096,0,0.0,0.0,0.0
-55.87115659473161,275.3895674508513,0,1.77096,0,0.0,0.0,0.0
-59.32555174038467,274.66612261197946,0,1.7835199999999998,0,0.0,0.0,0.0
-59.32555174038467,274.66612261197946,0,1.7835199999999998,0,0.0,0.0,0.0
-62.77058818971046,273.8993487730809,0,1.79608,0,0.0,0.0,0.0
-62.77058818971046,273.8993487730809,0,1.79608,0,0.0,0.0,0.0
-66.2057224829513,273.0893668938987,0,1.80864,0,0.0,0.0,0.0
-66.2057224829513,273.0893668938987,0,1.80864,0,0.0,0.0,0.0
-69.63041272242985,272.23630475031075,0,1.8212000000000002,0,0.0,0.0,0.0
-69.63041272242985,272.23630475031075,0,1.8212000000000002,0,0.0,0.0,0.0
-73.04411865803422,271.340296914172,0,1.8337600000000003,0,0.0,0.0,0.0
-73.04411865803422,271.340296914172,0,1.8337600000000003,0,0.0,0.0,0.0
-76.44630177244306,270.40148473208603,0,1.84632,0,0.0,0.0,0.0
-76.44630177244306,270.40148473208603,0,1.84632,0,0.0,0.0,0.0
-79.83642536607809,269.4200163031074,0,1.85888,0,0.0,0.0,0.0
-79.83642536607809,269.4200163031074,0,1.85888,0,0.0,0.0,0.0
-83.21395464176834,268.39604645537855,0,1.8714400000000002,0,0.0,0.0,0.0
-83.21395464176834,268.39604645537855,0,1.8714400000000002,0,0.0,0.0,0.0
-86.57835678911592,267.3297367217058,0,1.8840000000000001,0,0.0,0.0,0.0
-86.57835678911592,267.3297367217058,0,1.8840000000000001,0,0.0,0.0,0.0
-89.92910106854748,266.221255314077,0,1.89656,0,0.0,0.0,0.0
-89.92910106854748,266.221255314077,0,1.89656,0,0.0,0.0,0.0
-93.2656588950392,265.07077709712587,0,1.90912,0,0.0,0.0,0.0
-93.2656588950392,265.07077709712587,0,1.90912,0,0.0,0.0,0.0
-96.58750392150186,263.87848356054695,0,1.92168,0,0.0,0.0,0.0
-96.58750392150186,263.87848356054695,0,1.92168,0,0.0,0.0,0.0
-99.89411212181282,262.64456279046533,0,1.9342400000000002,0,0.0,0.0,0.0
-99.89411212181282,262.64456279046533,0,1.9342400000000002,0,0.0,0.0,0.0
-103.18496187348195,261.36920943976565,0,1.9467999999999999,0,0.0,0.0,0.0
-103.18496187348195,261.36920943976565,0,1.9467999999999999,0,0.0,0.0,0.0
-106.45953403993879,260.0526246973853,0,1.95936,0,0.0,0.0,0.0
-106.45953403993879,260.0526246973853,0,1.95936,0,0.0,0.0,0.0
-109.71731205242642,258.6950162565767,0,1.9719200000000001,0,0.0,0.0,0.0
-109.71731205242642,258.6950162565767,0,1.9719200000000001,0,0.0,0.0,0.0
-112.9577819914915,257.2965982821434,0,1.9844800000000002,0,0.0,0.0,0.0
-112.9577819914915,257.2965982821434,0,1.9844800000000002,0,0.0,0.0,0.0
-116.18043266805567,255.85759137665505,0,1.9970400000000004,0,0.0,0.0,0.0
-116.18043266805567,255.85759137665505,0,1.9970400000000004,0,0.0,0.0,0.0
-119.38475570405622,254.37822254564722,0,2.0096,0,0.0,0.0,0.0
-119.38475570405622,254.37822254564722,0,2.0096,0,0.0,0.0,0.0
-122.57024561264426,252.85872516181058,0,2.02216,0,0.0,0.0,0.0
-122.57024561264426,252.85872516181058,0,2.02216,0,0.0,0.0,0.0
-125.73639987792498,251.29933892817652,0,2.03472,0,0.0,0.0,0.0
-125.73639987792498,251.29933892817652,0,2.03472,0,0.0,0.0,0.0
-128.88271903423094,249.70030984030333,0,2.04728,0,0.0,0.0,0.0
-128.88271903423094,249.70030984030333,0,2.04728,0,0.0,0.0,0.0
-132.0087067449135,248.0618901474699,0,2.0598400000000003,0,0.0,0.0,0.0
-132.0087067449135,248.0618901474699,0,2.0598400000000003,0,0.0,0.0,0.0
-135.11386988064035,246.38433831288341,0,2.0724,0,0.0,0.0,0.0
-135.11386988064035,246.38433831288341,0,2.0724,0,0.0,0.0,0.0
-138.19771859718813,244.6679189729058,0,2.08496,0,0.0,0.0,0.0
-138.19771859718813,244.6679189729058,0,2.08496,0,0.0,0.0,0.0
-141.25976641271524,242.91290289530755,0,2.0975200000000003,0,0.0,0.0,0.0
-141.25976641271524,242.91290289530755,0,2.0975200000000003,0,0.0,0.0,0.0
-144.2995302845055,241.11956693655347,0,2.11008,0,0.0,0.0,0.0
-144.2995302845055,241.11956693655347,0,2.11008,0,0.0,0.0,0.0
-147.31653068516914,239.28819399812775,0,2.12264,0,0.0,0.0,0.0
-147.31653068516914,239.28819399812775,0,2.12264,0,0.0,0.0,0.0
-150.31029167828842,237.41907298190654,0,2.1352,0,0.0,0.0,0.0
-150.31029167828842,237.41907298190654,0,2.1352,0,0.0,0.0,0.0
-153.2803409934978,235.51249874458264,0,2.1477600000000003,0,0.0,0.0,0.0
-153.2803409934978,235.51249874458264,0,2.1477600000000003,0,0.0,0.0,0.0
-156.2262101009849,233.5687720511518,0,2.1603200000000005,0,0.0,0.0,0.0
-156.2262101009849,233.5687720511518,0,2.1603200000000005,0,0.0,0.0,0.0
-159.14743428540214,231.58819952746643,0,2.17288,0,0.0,0.0,0.0
-159.14743428540214,231.58819952746643,0,2.17288,0,0.0,0.0,0.0
-162.04355271917638,229.57109361186463,0,2.1854400000000003,0,0.0,0.0,0.0
-162.04355271917638,229.57109361186463,0,2.1854400000000003,0,0.0,0.0,0.0
-164.91410853520458,227.5177725058831,0,2.1980000000000004,0,0.0,0.0,0.0
-164.91410853520458,227.5177725058831,0,2.1980000000000004,0,0.0,0.0,0.0
-167.75864889892574,225.42856012406006,0,2.21056,0,0.0,0.0,0.0
-167.75864889892574,225.42856012406006,0,2.21056,0,0.0,0.0,0.0
-170.5767250797565,223.3037860428371,0,2.22312,0,0.0,0.0,0.0
-170.5767250797565,223.3037860428371,0,2.22312,0,0.0,0.0,0.0
-173.3678925218783,221.1437854485684,0,2.23568,0,0.0,0.0,0.0
-173.3678925218783,221.1437854485684,0,2.23568,0,0.0,0.0,0.0
-176.13171091436752,218.9488990846441,0,2.24824,0,0.0,0.0,0.0
-176.13171091436752,218.9488990846441,0,2.24824,0,0.0,0.0,0.0
-178.86774426065463,216.71947319773793,0,2.2608,0,0.0,0.0,0.0
-178.86774426065463,216.71947319773793,0,2.2608,0,0.0,0.0,0.0
